Logo,Payment method name,Category,Payer's country,Country of business registration
https://fondy.ua/uploads/2021/12/Marseillaise-200.svg,Société Marseillaise de Crédit,Online banking,France,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/soldo.svg,Soldo,Online banking,United Kingdom,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/spar.svg,Spar- und Darlehnskasse Bockum-Hövel eG,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/sparkredit.svg,Spar- und Kreditbank Rheinstetten eG,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/sparbanken.svg,Sparbanken Syd,Online banking,Sweden,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/sparbankernas-1.svg,Sparbankernas,Online banking,Sweden,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/sparda.svg,Sparda-Bank Hamburg eG,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/sparebank.svg,SpareBank 1 SMN,Online banking,Norway,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Hungary,  Germany,   etcGreece, Denmark, Ireland, spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Finland, France, Croatia, Czech Republic, Sweden, Estonia"
https://fondy.ua/uploads/2021/12/sparebanken.svg,Sparebanken Vest,Online banking,Norway,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/Sparekassen.svg,Sparekassen Sjælland-Fyn A/S,Online banking,Denmark,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/Sparkasse-200.svg,Sparkasse,Online banking,"Italy,  Germany","Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/spreewaldbank.svg,Spreewaldbank eG,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/kantonalbank.svg,St. Galler Kantonalbank Deutschland AG,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/starling.svg,Starling Bank,Online banking,United Kingdom,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/swan.svg,Swan,Online banking,France,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/swed-1.svg,Swedbank,Online banking,"Estonia,  Latvia,  Lithuania,  Sweden","Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/swish-1.svg,Swish,Online banking,Sweden,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/sydbank.svg,Sydbank,Online banking,Denmark,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/sylter.svg,Sylter Bank eG,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/tatrabank.svg,Tatra banka,Online banking,Slovakia,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/tesco.svg,Tesco Bank,Online banking,United Kingdom,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2022/01/Thinkmoney.svg,thinkmoney,Online banking,United Kingdom,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/tide-1.svg,Tide,Online banking,United Kingdom,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/Triodos-200.svg,Triodos Bank,Online banking,Netherlands,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/TSB-Bank.svg,TSB Bank,Online banking,United Kingdom,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/ubi.svg,UBI Banca,Online banking,Italy,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/ulster.svg,Ulster Bank Ireland DAC,Online banking,Ireland,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/unicaja.svg,Unicaja Banco,Online banking,Spain,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/UniCredit-200.svg,UniCredit Bank,Online banking,"Italy,  Slovakia","Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/unity.svg,Unity Trust Bank,Online banking,United Kingdom,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/vanquis.svg,Vanquis Bank,Online banking,United Kingdom,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/virgin.svg,Virgin Money,Online banking,United Kingdom,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/volksundraiff.svg,Volks- und Raiffeisenbank,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2022/01/Volksbank.svg,Volksbank eG,Online banking,"Italy,  Germany","Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2022/01/Volksbank.svg,VR Bank Bamberg-Forchheim,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/vr.svg,VR Bank eG,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/federseebank.svg,VR Bank Riedlingen-Federsee eG,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/VÚB-banka-200.svg,VÚB banka,Online banking,Slovakia,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/waldecker.svg,Waldecker Bank eG,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/weberbank.svg,Weberbank,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/winterbacher.svg,Winterbacher Bank eG,Online banking,Germany,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/wise.svg,Wise,Online banking,United Kingdom,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/yorkshire.svg,Yorkshire Bank,Online banking,United Kingdom,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
https://fondy.ua/uploads/2021/12/yorkshiresociety.svg,Yorkshire Building Society,Online banking,United Kingdom,"Austria,  Belgium,  Bulgaria,  United Kingdom,  Greece,  Denmark,  Estonia, Ireland, Spain, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Germany, Poland, Portugal, Romania, Slovakia, Slovenia, Hungary, Finland, France, Croatia, Czech Republic, Sweden"
